doc_name,date,auteur,titre,gender,subgenre,canon_roman,canon_auteur,bac,brevet,lm,sup,prix,gf,pleiade,gouv
1951_Delly_La-maison-des-belles-colonnes-la-louve-devorante,1951,delly,la maison des belles colonnes la louve devorante,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
2010_Claudel-Philippe_L-Enquete,2010,philippe claudel,l enquete,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1921_Alanic-Mathilde_Aime-et-tu-renaitras,1921,mathilde alanic,aime et tu renaitras,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
1851_Dumas-Alexandre_Olympe-de-Cleves_III,1851,alexandre dumas,olympe de cleves,male,roman historique ,non_canon,canon,0,0,0,0,0,0,1,0
1896_Loti-Pierre_La-Galilee,1896,pierre loti,la galilee,male,récit de voyage,non_canon,canon,0,0,1,0,0,0,0,0
1903_Strauss-Renee-Paul_Au-pays-basque,1903,renee paul strauss,au pays basque,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
1845_Balzac-Honore-de_Melmoth-reconcilie,1845,honore de balzac,melmoth reconcilie,male,fantastique,non_canon,canon,0,0,1,0,0,0,1,0
1883_Renan-Ernest_Souvenirs-d'enfance-et-de-jeunesse,1883,ernest renan,souvenirs d'enfance et de jeunesse,male,mémoires et autobiographie,non_canon,canon,0,0,1,0,0,0,0,0
1930_Malraux-Andre_La-voie-royale,1930,andre malraux,la voie royale,male,roman d'aventures,canon,canon,0,0,1,0,1,0,1,0
2013_Zeniter-Alice_Sombre-dimanche,2013,alice zeniter,sombre dimanche,female,roman historique,canon,non_canon,0,0,0,0,1,0,0,0
1845_Balzac-Honore-de_L-Auberge-rouge,1845,honore de balzac,l auberge rouge,male,cycles et séries,non_canon,canon,0,0,1,0,0,0,1,0
1916_Leroux-Gaston_Le-chateau-noir,1916,gaston leroux,le chateau noir,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1920_Leroux-Gaston_Aventures-effroyables-de-M-Herbert-de-Renich_Tome-II-La-Bataille-invisible,1920,gaston leroux,aventures effroyables de m herbert de renich,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1864_Dumas-Alexandre_La-San-Felice,1864,alexandre dumas,la san felice,male,roman d'aventures,non_canon,canon,0,0,0,0,0,0,1,0
1843_Balzac-Honore-de_Le-Cure-de-Tours,1843,honore de balzac,le cure de tours,male,cycles et séries,canon,canon,0,0,1,0,0,1,1,0
1866_Muller-Rene_Les-Enfants-gates,1866,rene muller,les enfants gates,male,littérature jeunesse,canon,non_canon,0,0,0,0,1,0,0,0
1865_ Verne-Jules_Les-Forceurs-de-blocus,1865,jules  verne,les forceurs de blocus,male,roman d'aventures,non_canon,canon,0,0,0,0,0,0,0,0
1866_Stapleaux-Leopold_Le-Chateau-de-la-rage.,1866,leopold stapleaux,le chateau de la rage.,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1883_Rasetti-Ernest_Les-Drames-du-village-Rosa-Romano,1883,ernest rasetti,les drames du village rosa romano,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1943_Simenon-Georges_Le-petit-Docteur,1943,georges simenon,le petit docteur,male,policier,non_canon,canon,0,0,1,0,0,0,1,0
1878_Houssaye-Arsene_Les-Trois-duchesses_Tome-3,1878,arsene houssaye,les trois duchesses,male,cycles et séries,non_canon,non_canon,0,0,0,0,0,0,0,0
1886_Mirbeau-Octave_Le-Calvaire,1886,octave mirbeau,le calvaire,male,mémoires et autobiographie,non_canon,canon,0,0,0,0,0,0,0,0
1890_Tonelli-Philippe_Scenes-de-la-vie-corse,1890,philippe tonelli,scenes de la vie corse,male,nouvelles,non_canon,non_canon,0,0,0,0,0,0,0,0
1884_Laurie-Andre_L-Heritier-de-Robinson,1884,andre laurie,l heritier de robinson,female,littérature jeunesse,non_canon,non_canon,0,0,0,0,0,0,0,0
1865_Gautier-Theophile_La-belle-Jenny,1865,theophile gautier,la belle jenny,male,roman d'aventures,non_canon,canon,0,0,1,0,0,0,1,0
1919_Dumur-Louis_Nach-Paris-Roman,1919,louis dumur,nach paris roman,male,cycles et séries,non_canon,non_canon,0,0,0,0,0,0,0,0
1946_Delly_Les-hiboux-des-roches-rouges,1946,delly,les hiboux des roches rouges,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1927_Leblanc-Maurice_L-Homme-a-la-peau-de-bique,1927,maurice leblanc,l homme a la peau de bique,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1842_Balzac-Honore-de_La-Vendetta,1842,honore de balzac,la vendetta,male,cycles et séries,non_canon,canon,0,0,1,0,0,0,1,0
1877_Daudet-Ernest_Les-Persecutees-Severine-Realti-la-baronne-Miroel,1877,ernest daudet,les persecutees severine realti la baronne miroel,male,nouvelles,non_canon,non_canon,0,0,0,0,0,0,0,0
1879_Cadol-Edouard_La-Grande-Vie-La-Preferee,1879,edouard cadol,la grande vie la preferee,male,nouvelles,non_canon,non_canon,0,0,0,0,0,0,0,0
1882_Ohnet-Georges_Le-Maitre-de-forges,1882,georges ohnet,le maitre de forges,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1911_Leroux-Gaston_L-homme-qui-a-vu-le-diable,1911,gaston leroux,l homme qui a vu le diable,male,fantastique,non_canon,non_canon,0,0,0,0,0,0,0,0
1859_Souvestre-Emile_Les-reprouves-et-les-elus_Tome-1,1859,emile souvestre,les reprouves et les elus,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1854_Dumas-Alexandre_Les-Mohicans-de-Paris_3,1854,alexandre dumas,les mohicans de paris,male,roman d'aventures,non_canon,canon,0,0,0,0,0,0,1,0
2004_Angot-Christine_Une-partie-du-coeur,2004,christine angot,une partie du coeur,female,non-fiction,non_canon,canon,0,0,0,0,0,0,0,0
1982_Barjavel-Rene_La-Tempete,1982,rene barjavel,la tempete,male,science-fiction,non_canon,non_canon,0,0,0,0,0,0,0,0
1928_Colette_La-naissance-du-jour,1928,colette,la naissance du jour,female,mémoires et autobiographie,canon,canon,1,0,1,0,0,1,1,0
1880_Brehat-Alfred-de_Les-Aventures-de-Charlot,1880,alfred de brehat,les aventures de charlot,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1923_Istrati-Panait_Les-recits-d-Adrien-Zograffi_I,1923,panait istrati,les recits d adrien zograffi,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1936_Giono-Jean_Les-vraies-richesses,1936,jean giono,les vraies richesses,male,non-fiction,canon,canon,0,1,1,0,0,0,1,0
1846_Balzac-Honore-de_Z-Marcas,1846,honore de balzac,z marcas,male,cycles et séries,non_canon,canon,0,0,1,0,0,0,1,0
1865_Feval-Paul_Les-habits-noirs_Tome-II,1865,paul feval,les habits noirs,male,roman historique,non_canon,non_canon,0,0,0,0,0,0,0,0
1957_San-Antonio_J-ai-peur-des-mouches,1957,antonio san,j ai peur des mouches,male,érotisme,non_canon,non_canon,0,0,0,0,0,0,0,0
1866_Pontmartin-Armand-de_Entre-chien-et-loup,1866,armand de pontmartin,entre chien et loup,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1879_Bouvier-Alexis_La-femme-du-mort_Tome-II,1879,alexis bouvier,la femme du mort,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
2001_Nothomb-Amelie_Cosmetique-de-l-ennemi,2001,amelie nothomb,cosmetique de l ennemi,female,,non_canon,canon,0,0,0,0,0,0,0,0
1925_Champsaur-Félicien_Dinah-Samuel,1925,félicien champsaur,dinah samuel,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
2019_Murail-Marie-Aude_Sauveur-Fils_5,2019,marie aude murail,sauveur fils,female,littérature jeunesse,non_canon,non_canon,0,0,0,0,0,0,0,0
1865_Erckmann-Chatrian_Waterloo,1865,chatrian erckmann,waterloo,male,roman historique,non_canon,non_canon,0,0,0,0,0,0,0,0
1918_Leblanc-Maurice_Le-Triangle-d-or,1918,maurice leblanc,le triangle d or,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1904_Rolland-Romain_Jean-Christophe_Tome-I-L-aube,1904,romain rolland,jean christophe,male,cycles et séries,canon,canon,0,0,1,0,1,0,0,0
2012_Damasio-Alain_Aucun-souvenir-assez-solide,2012,alain damasio,aucun souvenir assez solide,male,science-fiction,non_canon,non_canon,0,0,0,0,0,0,0,0
1913_Leroux-Gaston_L-epouse-du-soleil,1913,gaston leroux,l epouse du soleil,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
2000_Carrere-Emmanuel_L-adversaire,2000,emmanuel carrere,l adversaire,male,non-fiction,non_canon,canon,0,0,0,0,0,0,0,0
1903_Huysmans-Joris-Karl_L'Oblat,1903,joris karl huysmans,l'oblat,male,cycles et séries,non_canon,canon,0,0,1,0,0,0,0,0
1877_Gondry-Du-Jardinet-Jules_Sur-le-bucher-ou-le-sort-des-femmes,1877,du jardinet jules gondry,sur le bucher ou le sort des femmes,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1903_Colette_Claudine-s-en-va,1903,colette,claudine s en va,female,cycles et séries,non_canon,canon,0,0,1,0,0,0,1,0
2008_Bouraoui-Nina_Appelez-moi-par-mon-prenom,2008,nina bouraoui,appelez moi par mon prenom,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
2008_Kerangal-Maylis-de_Corniche-Kennedy,2008,maylis de kerangal,corniche kennedy,female,,non_canon,canon,0,0,0,0,0,0,0,0
1950_Bernanos-Georges_Un-mauvais-reve,1950,georges bernanos,un mauvais reve,male,policier,non_canon,canon,0,0,1,0,0,0,1,0
2011_Darrieussecq-Marie_Cleves,2011,marie darrieussecq,cleves,female,,non_canon,canon,0,0,0,0,0,0,0,0
1923_Leblanc-Maurice_Dorothee-danseuse-de-corde,1923,maurice leblanc,dorothee danseuse de corde,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1885_Verne-Jules_Mathias-Sandorf,1885,jules verne,mathias sandorf,male,roman d'aventures,canon,canon,0,0,0,0,0,0,1,1
1843_Sue-Eugene_Les-Mysteres-de-Paris_Tome-I,1843,eugene sue,les mysteres de paris,male,roman d'aventures,non_canon,canon,0,0,0,0,0,0,0,0
1834_Arlincourt-Charles-Victor_Le-brasseur-roi_tome-2,1834,charles victor arlincourt,le brasseur roi,male,roman historique,non_canon,non_canon,0,0,0,0,0,0,0,0
1838_Dumas-Alexandre_Le-Capitaine-Paul,1838,alexandre dumas,le capitaine paul,male,roman d'aventures,non_canon,canon,0,0,0,0,0,0,1,0
2010_Rufin-Jean-Christophe_Katiba,2010,jean christophe rufin,katiba,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1950_Vian-Boris_L-herbe-rouge,1950,boris vian,l herbe rouge,male,,non_canon,canon,0,0,0,0,0,0,1,0
1876_Dash-comtesse-de_Le-beau-voleur,1876,comtesse de dash,le beau voleur,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
1999_Vargas-Fred_L-homme-a-l-envers,1999,fred vargas,l homme a l envers,female,policier,canon,non_canon,0,1,0,0,0,0,0,0
1926_Hemon-Louis_Battling-Malone-pugiliste,1926,louis hemon,battling malone pugiliste,male,,non_canon,canon,0,0,1,0,0,0,0,0
2002_Gavalda-Anna_Je-l-Aimais,2002,anna gavalda,je l aimais,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
1971_Veuzit-Max-du_Mon-mari,1971,max du veuzit,mon mari,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1886_France-Jeanne_Une-française-souvenirs-de-l-annee-terrible,1886,jeanne france,une française souvenirs de l annee terrible,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
1869_Feval-Paul_L-arme-invisible-Les-Habits-Noirs_Tome-IV,1869,paul feval,l arme invisible les habits noirs,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
2006_Vargas-Fred_Dans-les-bois-eternels,2006,fred vargas,dans les bois eternels,female,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1897_Rosny-J-H-Aine_La-tentatrice,1897,j h aine rosny,la tentatrice,male,nouvelles,non_canon,non_canon,0,0,0,0,0,0,0,0
1978_Perec-Georges_La-Vie-mode-d-emploi,1978,georges perec,la vie mode d emploi,male,,canon,canon,0,0,0,0,1,0,1,0
1862_Ponson-du-Terrail-Pierre-Alexis-de_Les-Nuits-de-la-Maison-doree,1862,du terrail pierre alexis de ponson,les nuits de la maison doree,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1831_Hugo-Victor_Notre-Dame-de-Paris_(Tome-1),1831,victor hugo,notre dame de paris,male,roman historique,canon,canon,0,0,1,1,0,1,1,0
1928_Delly_Cœurs-ennemis-Laquelle,1928,delly,cœurs ennemis laquelle,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1957_San-Antonio_Les-anges-se-font-plumer,1957,antonio san,les anges se font plumer,male,érotisme,non_canon,non_canon,0,0,0,0,0,0,0,0
1899_Noir-Louis_En-route-vers-le-Pole-Au-pays-des-boeufs-musques,1899,louis noir,en route vers le pole au pays des boeufs musques,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1854_Dumas-Alexandre_La-jeunesse-de-Pierrot,1854,alexandre dumas,la jeunesse de pierrot,male,littérature jeunesse,non_canon,canon,0,0,0,0,0,0,1,0
1817_Barthelemy-Hadot-Marie-Adelaide_Les-Venitiens-ou-le-Capitaine-français_(Tome-2),1817,hadot marie adelaide barthelemy,les venitiens ou le capitaine français,female,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1890_Bazin-Rene_Les-Noellet,1890,rene bazin,les noellet,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1863_Achard-Amedee_Les-Coups-d-epee-de-M-de-la-Guerche,1863,amedee achard,les coups d epee de m de la guerche,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1959_Troyat-Henri_Les-compagnons-du-coquelicot,1959,henri troyat,les compagnons du coquelicot,male,roman historique,non_canon,non_canon,0,0,0,0,0,0,0,0
1866_Gouraud-Julie_Mémoires-d'un-caniche,1866,julie gouraud,mémoires d'un caniche,female,littérature jeunesse,non_canon,non_canon,0,0,0,0,0,0,0,0
1876_Allary-Camille_Au-pays-des-cigales,1876,camille allary,au pays des cigales,male,nouvelles,non_canon,non_canon,0,0,0,0,0,0,0,0
1851_Souvestre-Emile_Les-derniers-paysans_Tome-2,1851,emile souvestre,les derniers paysans,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
2012_Jourde-Pierre_Le-Marechal-absolu,2012,pierre jourde,le marechal absolu,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1963_Simenon-Georges_Maigret-et-le-clochard,1963,georges simenon,maigret et le clochard,male,policier,non_canon,canon,0,0,1,0,0,0,1,0
1864_Sand-George_Le-marquis-de-Villemer,1864,george sand,le marquis de villemer,female,épistolaire,non_canon,canon,0,0,1,0,0,0,1,0
1910_Ivoi-Paul-d-_Millionnaire-malgre-lui_tome-1,1910,paul d  ivoi,millionnaire malgre lui,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1995_Millet-Richard_La-gloire-des-pythre,1995,richard millet,la gloire des pythre,male,,non_canon,canon,0,0,0,0,0,0,0,0
1878_Boisgobey-Fortune-du_Le-crime-de-l-Opera_1,1878,fortune du boisgobey,le crime de l opera,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1939_Montherlant-Henry-de_Les-lepreuses,1939,henry de montherlant,les lepreuses,male,épistolaire,non_canon,canon,0,0,1,0,0,0,1,0
1865_Dumas-Alexandre_Le-Comte-de-Moret,1865,alexandre dumas,le comte de moret,male,roman historique,non_canon,canon,0,0,0,0,0,0,1,0
1998_Germain-Sylvie_Tobie-des-marais,1998,sylvie germain,tobie des marais,female,,non_canon,canon,0,0,0,0,0,0,0,0
1961_San-Antonio_Ne-mangez-pas-la-consigne,1961,antonio san,ne mangez pas la consigne,male,érotisme,non_canon,non_canon,0,0,0,0,0,0,0,0
1920_Boylesve-Rene_Le-dangereux-jeune-homme,1920,rene boylesve,le dangereux jeune homme,male,nouvelles,non_canon,non_canon,0,0,0,0,0,0,0,0
1975_San-Antonio_La-vie-privee-de-Walter-Klozett,1975,antonio san,la vie privee de walter klozett,male,érotisme,non_canon,non_canon,0,0,0,0,0,0,0,0
1953_Delly_Cite-des-anges,1953,delly,cite des anges,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1882_Monnier-Marc_Gian-et-Hans-Le-Dossier-de-Raimbaud,1882,marc monnier,gian et hans le dossier de raimbaud,male,nouvelles,non_canon,non_canon,0,0,0,0,0,0,0,0
1965_De-Villiers-Gerard_SAS-a-Istanbul,1965,villiers gerard de,sas a istanbul,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1995_Nothomb-Amelie_Les-catilinaires,1995,amelie nothomb,les catilinaires,female,,non_canon,canon,0,0,0,0,0,0,0,0
1911_Leblanc-Maurice_La-frontiere,1911,maurice leblanc,la frontiere,male,policier,canon,non_canon,0,1,0,0,0,0,0,0
1972_San-Antonio_Appelez-moi-cherie,1972,antonio san,appelez moi cherie,male,érotisme,non_canon,non_canon,0,0,0,0,0,0,0,0
1842_Dumas-Alexandre_Le-Capitaine-Arena_Volume-2,1842,alexandre dumas,le capitaine arena,male,récit de voyage,non_canon,canon,0,0,0,0,0,0,1,0
1911_Montesquiou-Fezensac-Robert-de_La-petite-mademoiselle,1911,fezensac robert de montesquiou,la petite mademoiselle,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1935_Delly_Comme-un-conte-de-fees,1935,delly,comme un conte de fees,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1891_Graffigny-H-de-Le-Faure-Georges_Aventures-Extraordinaires-d-un-Savant-Russe_Tome-III-Les-Planetes-Geantes-et-les-Cometes,1891,h de le faure georges graffigny,aventures extraordinaires d un savant russe,male,science-fiction,non_canon,non_canon,0,0,0,0,0,0,0,0
1957_Simenon-Georges_Maigret-s-amuse,1957,georges simenon,maigret s amuse,male,policier,non_canon,canon,0,0,1,0,0,0,1,0
1845_Balzac-Honore-de_Honorine,1845,honore de balzac,honorine,male,cycles et séries,non_canon,canon,0,0,1,0,0,0,1,0
1920_Audoux-Marguerite_L-atelier-de-Marie-Claire,1920,marguerite audoux,l atelier de marie claire,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
1877_Greville-Henry_Les-Koumiassine,1877,henry greville,les koumiassine,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
1965_San-Antonio_Tango-chinetoque,1965,antonio san,tango chinetoque,male,érotisme,non_canon,non_canon,0,0,0,0,0,0,0,0
1876_Buet-Charles_Philippe-Monsieur,1876,charles buet,philippe monsieur,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1846_Balzac-Honore-de_Seraphita,1846,honore de balzac,seraphita,male,fantastique,non_canon,canon,0,0,1,0,0,0,1,0
1943_Malet-Leo_120-rue-de-la-Gare,1943,leo malet,120 rue de la gare,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1869_Erckmann-Chatrian_Histoire-d-un-paysan_I,1869,chatrian erckmann,histoire d un paysan,male,cycles et séries,non_canon,non_canon,0,0,0,0,0,0,0,0
1874_Huysmans-Joris-Karl_Le-drageoir-aux-epices,1874,joris karl huysmans,le drageoir aux epices,male,fragments,non_canon,canon,0,0,1,0,0,0,0,0
1922_Galopin-Arnould_Memoires-d-un-cambrioleur-retire-des-affaires,1922,arnould galopin,memoires d un cambrioleur retire des affaires,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1866_Solms-Marie-de_La-mexicaine,1866,marie de solms,la mexicaine,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
2005_Millet-Richard_le-gout-des-femmes-laides,2005,richard millet,le gout des femmes laides,male,mémoires et autobiographie,non_canon,canon,0,0,0,0,0,0,0,0
1963_Green-Julien_Partir-avant-le-jour,1963,julien green,partir avant le jour,male,mémoires et autobiographie,non_canon,canon,0,0,1,0,0,0,1,0
1879_Sauniere-Paul_Le-Legs-du-pendu,1879,paul sauniere,le legs du pendu,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1871_Daudet-Alphonse_Tartarin-de-Tarascon,1871,alphonse daudet,tartarin de tarascon,male,,non_canon,canon,0,0,1,0,0,0,1,0
1950_Delly_Rue-des-trois-graces,1950,delly,rue des trois graces,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1925_Leroux-Gaston_Les-Tenebreuses_2,1925,gaston leroux,les tenebreuses,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1988_Yourcenar-Marguerite_Quoi-L-Eternite,1988,marguerite yourcenar,quoi l eternite,female,mémoires et autobiographie,non_canon,canon,0,0,0,0,0,0,1,0
2008_Le-Clezio-Jean-Marie-Gustave_Ritournelle-de-la-faim,2008,clezio jean marie gustave le,ritournelle de la faim,male,roman historique,non_canon,canon,0,0,0,0,0,0,0,0
1972_A.D.G._Les-trois-Badours,1972,a.d.g.,les trois badours,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1868_La-Rive-William-de_La-Marquise-de-Clerol-par-William-de-La-Rive,1868,rive william de la,la marquise de clerol par william de la rive,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1987_Bergounioux-Pierre_La-maison-rose,1987,pierre bergounioux,la maison rose,male,mémoires et autobiographie,non_canon,canon,0,0,0,0,0,0,0,0
1857_Ponson-du-Terrail-Pierre_L-Heritage-Mysterieux,1857,du terrail pierre ponson,l heritage mysterieux,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1844_Chateaubriand-François-Rene-de_Vie-de-Rance,1844,françois rene de chateaubriand,vie de rance,male,non-fiction,canon,canon,0,0,0,0,0,1,0,0
1899_Bazin-Rene_La-terre-qui-meurt,1899,rene bazin,la terre qui meurt,male,roman historique,non_canon,non_canon,0,0,0,0,0,0,0,0
1891_Huysmans-Joris-Karl_La-bas,1891,joris karl huysmans,la bas,male,,canon,canon,0,0,1,0,0,1,0,0
1972_San-Antonio_Emballage-cadeau,1972,antonio san,emballage cadeau,male,érotisme,non_canon,non_canon,0,0,0,0,0,0,0,0
1972_A.D.G._La-nuit-des-grands-chiens-malades,1972,a.d.g.,la nuit des grands chiens malades,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1849_Chateaubriand-François-Rene-de_Memoires-d-Outre-Tombe_Tome-5,1849,françois rene de chateaubriand,memoires d outre tombe,male,mémoires et autobiographie,canon,canon,1,1,0,0,0,1,0,0
1909_Barres-Maurice_Colette-Baudoche,1909,maurice barres,colette baudoche,male,,non_canon,canon,0,0,1,0,0,0,0,0
2018_Mathieu-Nicolas_Leurs-enfants-apres-eux,2018,nicolas mathieu,leurs enfants apres eux,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1892_Zola-Emile_La-debacle,1892,emile zola,la debacle,male,cycles et séries,canon,canon,1,0,1,0,0,1,1,0
1843_Le-Roux-Alfred_Edouard-Aubert,1843,roux alfred le,edouard aubert,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
2004_Angot-Christine_Les-Desaxes,2004,christine angot,les desaxes,female,,non_canon,canon,0,0,0,0,0,0,0,0
1879_Greville-Henry_La-Niania,1879,henry greville,la niania,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
1881_Tissot-Marcel_La-Veuve-d-Attila,1881,marcel tissot,la veuve d attila,male,roman historique,non_canon,non_canon,0,0,0,0,0,0,0,0
1953_Simonin-Albert_Touchez-pas-au-grisbi,1953,albert simonin,touchez pas au grisbi,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1955_Ikor-Roger_Les-eaux-melees,1955,roger ikor,les eaux melees,male,roman historique,non_canon,non_canon,0,0,0,0,0,0,0,0
1960_Simenon-Georges_Maigret-et-les-vieillards,1960,georges simenon,maigret et les vieillards,male,policier,non_canon,canon,0,0,1,0,0,0,1,0
1910_Zevaco-Michel_Triboulet,1910,michel zevaco,triboulet,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1880_Gouraud-Julie_Aller-et-retour,1880,julie gouraud,aller et retour,female,littérature jeunesse,non_canon,non_canon,0,0,0,0,0,0,0,0
